DateTime, Date, Time, Water Level, Sigma
2016-03-19 21:36,2016-03-19,21:36,8.972,H 
2016-03-20 03:42,2016-03-20,03:42,0.527,L 
2016-03-20 10:06,2016-03-20,10:06,9.520,HH
2016-03-20 16:12,2016-03-20,16:12,0.104,LL
2016-03-20 22:18,2016-03-20,22:18,9.507,H 
2016-03-21 04:30,2016-03-21,04:30,0.730,L 
2016-03-21 10:48,2016-03-21,10:48,10.205,HH
2016-03-21 16:48,2016-03-21,16:48,0.927,L 
2016-03-21 23:00,2016-03-21,23:00,9.707,HH
2016-03-22 05:12,2016-03-22,05:12,0.002,LL
2016-03-22 11:18,2016-03-22,11:18,8.647,H 
2016-03-22 17:30,2016-03-22,17:30,-0.805,LL
2016-03-22 23:48,2016-03-22,23:48,9.070,H 
2016-03-23 05:54,2016-03-23,05:54,0.018,L 
2016-03-23 12:12,2016-03-23,12:12,9.283,HH
2016-03-23 18:12,2016-03-23,18:12,-0.251,LL
2016-03-24 00:30,2016-03-24,00:30,9.438,H 
2016-03-24 06:30,2016-03-24,06:30,-0.008,L 
2016-03-24 12:48,2016-03-24,12:48,9.605,HH
2016-03-24 18:42,2016-03-24,18:42,0.353,L 
2016-03-25 00:48,2016-03-25,00:48,9.611,H 
2016-03-25 07:06,2016-03-25,07:06,0.189,LL
2016-03-25 13:30,2016-03-25,13:30,9.940,HH
2016-03-25 19:18,2016-03-25,19:18,0.980,L 
2016-03-26 01:30,2016-03-26,01:30,9.739,HH
2016-03-26 07:42,2016-03-26,07:42,-0.103,LL
2016-03-26 14:00,2016-03-26,14:00,9.067,H 
2016-03-26 19:54,2016-03-26,19:54,0.724,L 
2016-03-27 02:06,2016-03-27,02:06,9.457,HH
2016-03-27 08:18,2016-03-27,08:18,0.241,LL
2016-03-27 14:36,2016-03-27,14:36,8.775,H 
2016-03-27 20:30,2016-03-27,20:30,0.819,L 
2016-03-28 02:48,2016-03-28,02:48,9.352,HH
2016-03-28 08:48,2016-03-28,08:48,0.543,LL
2016-03-28 15:12,2016-03-28,15:12,9.211,H 
2016-03-28 21:24,2016-03-28,21:24,1.754,L 
2016-03-29 03:12,2016-03-29,03:12,9.543,HH
2016-03-29 09:54,2016-03-29,09:54,0.258,LL
2016-03-29 15:54,2016-03-29,15:54,7.581,H 
2016-03-29 21:48,2016-03-29,21:48,0.940,LL
2016-03-30 04:18,2016-03-30,04:18,8.640,HH
2016-03-30 10:24,2016-03-30,10:24,1.173,L 
2016-03-30 16:42,2016-03-30,16:42,8.243,H 
2016-03-30 22:54,2016-03-30,22:54,1.436,L 
2016-03-31 05:00,2016-03-31,05:00,8.512,HH
2016-03-31 11:24,2016-03-31,11:24,0.711,LL
2016-03-31 17:48,2016-03-31,17:48,8.171,H 
2016-03-31 23:48,2016-03-31,23:48,1.357,L 
2016-04-01 06:06,2016-04-01,06:06,8.818,HH
2016-04-01 12:12,2016-04-01,12:12,0.996,LL
2016-04-01 18:48,2016-04-01,18:48,8.404,H 
2016-04-02 00:36,2016-04-02,00:36,1.485,L 
2016-04-02 07:00,2016-04-02,07:00,9.047,HH
2016-04-02 13:24,2016-04-02,13:24,0.911,LL
2016-04-02 19:30,2016-04-02,19:30,9.044,H 
2016-04-03 01:30,2016-04-03,01:30,1.928,L 
2016-04-03 08:12,2016-04-03,08:12,9.999,HH
2016-04-03 14:24,2016-04-03,14:24,-0.543,LL
2016-04-03 20:42,2016-04-03,20:42,8.670,H 
2016-04-04 02:48,2016-04-04,02:48,-0.106,L 
2016-04-04 09:06,2016-04-04,09:06,8.870,H 
2016-04-04 15:06,2016-04-04,15:06,-0.523,LL
2016-04-04 21:30,2016-04-04,21:30,9.313,HH
2016-04-05 03:30,2016-04-05,03:30,0.015,L 
2016-04-05 09:42,2016-04-05,09:42,10.225,H 
2016-04-05 15:54,2016-04-05,15:54,-0.510,LL
2016-04-05 22:12,2016-04-05,22:12,10.606,HH
2016-04-06 04:24,2016-04-06,04:24,-0.989,L 
2016-04-06 10:42,2016-04-06,10:42,10.245,H 
2016-04-06 16:48,2016-04-06,16:48,-1.648,LL
2016-04-06 23:00,2016-04-06,23:00,10.871,HH
2016-04-07 05:12,2016-04-07,05:12,-1.297,LL
2016-04-07 11:30,2016-04-07,11:30,11.488,H 
2016-04-07 17:30,2016-04-07,17:30,-0.556,L 
2016-04-07 23:30,2016-04-07,23:30,12.673,HH
2016-04-08 06:00,2016-04-08,06:00,-1.297,LL
2016-04-08 12:18,2016-04-08,12:18,11.583,H 
2016-04-08 18:24,2016-04-08,18:24,-0.907,L 
2016-04-09 00:42,2016-04-09,00:42,11.813,HH
2016-04-09 06:54,2016-04-09,06:54,-1.934,LL
2016-04-09 13:36,2016-04-09,13:36,11.163,H 
2016-04-09 19:24,2016-04-09,19:24,-1.235,L 
2016-04-10 01:30,2016-04-10,01:30,11.698,HH
2016-04-10 07:54,2016-04-10,07:54,-2.183,LL
2016-04-10 14:06,2016-04-10,14:06,10.704,H 
2016-04-10 20:12,2016-04-10,20:12,-1.481,L 
2016-04-11 02:30,2016-04-11,02:30,10.786,HH
2016-04-11 08:48,2016-04-11,08:48,-1.701,LL
2016-04-11 15:06,2016-04-11,15:06,10.248,H 
2016-04-11 21:12,2016-04-11,21:12,-0.402,L 
2016-04-12 03:24,2016-04-12,03:24,10.776,HH
2016-04-12 09:42,2016-04-12,09:42,-0.838,LL
2016-04-12 16:06,2016-04-12,16:06,9.716,H 
2016-04-12 22:12,2016-04-12,22:12,-0.133,L 
2016-04-13 04:18,2016-04-13,04:18,9.972,HH
2016-04-13 10:42,2016-04-13,10:42,-1.169,LL
2016-04-13 17:06,2016-04-13,17:06,8.854,H 
2016-04-13 23:06,2016-04-13,23:06,0.202,L 
2016-04-14 05:24,2016-04-14,05:24,9.569,HH
2016-04-14 11:48,2016-04-14,11:48,-0.297,LL
2016-04-14 18:12,2016-04-14,18:12,8.847,H 
2016-04-15 00:12,2016-04-15,00:12,1.029,L 
2016-04-15 06:30,2016-04-15,06:30,9.415,HH
2016-04-15 12:48,2016-04-15,12:48,0.389,LL
2016-04-15 19:24,2016-04-15,19:24,9.090,H 
2016-04-16 01:18,2016-04-16,01:18,1.409,L 
2016-04-16 07:30,2016-04-16,07:30,9.385,HH
2016-04-16 13:54,2016-04-16,13:54,0.734,LL
2016-04-16 20:18,2016-04-16,20:18,9.100,H 
2016-04-17 02:30,2016-04-17,02:30,1.199,L 
2016-04-17 08:42,2016-04-17,08:42,9.139,HH
2016-04-17 15:00,2016-04-17,15:00,0.527,LL
2016-04-17 21:12,2016-04-17,21:12,9.011,H 
2016-04-18 03:12,2016-04-18,03:12,0.717,L 
2016-04-18 09:24,2016-04-18,09:24,9.218,HH
2016-04-18 15:42,2016-04-18,15:42,0.353,LL
2016-04-18 22:00,2016-04-18,22:00,9.589,H 
2016-04-19 04:00,2016-04-19,04:00,0.950,L 
2016-04-19 10:12,2016-04-19,10:12,9.697,HH
2016-04-19 16:24,2016-04-19,16:24,0.655,L 
2016-04-19 22:42,2016-04-19,22:42,9.644,HH
2016-04-20 04:54,2016-04-20,04:54,0.468,LL
2016-04-20 11:06,2016-04-20,11:06,9.352,H 
2016-04-20 17:00,2016-04-20,17:00,0.592,L 
2016-04-20 23:24,2016-04-20,23:24,9.739,HH
2016-04-21 05:30,2016-04-21,05:30,0.202,LL
2016-04-21 11:42,2016-04-21,11:42,9.487,H 
2016-04-21 17:36,2016-04-21,17:36,0.688,L 
2016-04-21 23:48,2016-04-21,23:48,9.992,HH
2016-04-22 06:00,2016-04-22,06:00,0.363,LL
2016-04-22 12:18,2016-04-22,12:18,9.907,H 
2016-04-22 18:12,2016-04-22,18:12,1.114,L 
2016-04-23 00:30,2016-04-23,00:30,10.484,HH
2016-04-23 06:42,2016-04-23,06:42,0.497,LL
2016-04-23 13:00,2016-04-23,13:00,9.710,H 
2016-04-23 18:54,2016-04-23,18:54,1.055,L 
2016-04-24 01:00,2016-04-24,01:00,10.140,HH
2016-04-24 07:18,2016-04-24,07:18,0.123,LL
2016-04-24 13:30,2016-04-24,13:30,9.264,H 
2016-04-24 19:24,2016-04-24,19:24,1.035,L 
2016-04-25 01:42,2016-04-25,01:42,10.035,HH
2016-04-25 08:00,2016-04-25,08:00,0.314,LL
2016-04-25 14:06,2016-04-25,14:06,9.083,H 
2016-04-25 20:06,2016-04-25,20:06,1.160,L 
2016-04-26 02:18,2016-04-26,02:18,9.739,HH
2016-04-26 08:30,2016-04-26,08:30,0.510,LL
2016-04-26 15:00,2016-04-26,15:00,9.342,H 
2016-04-26 20:30,2016-04-26,20:30,1.800,L 
2016-04-27 03:06,2016-04-27,03:06,10.123,HH
2016-04-27 09:18,2016-04-27,09:18,0.671,LL
2016-04-27 15:36,2016-04-27,15:36,8.988,H 
2016-04-27 21:30,2016-04-27,21:30,1.787,L 
2016-04-28 03:30,2016-04-28,03:30,9.631,HH
2016-04-28 09:54,2016-04-28,09:54,0.284,LL
2016-04-28 16:18,2016-04-28,16:18,8.440,H 
2016-04-28 22:12,2016-04-28,22:12,1.406,L 
2016-04-29 04:30,2016-04-29,04:30,9.461,HH
2016-04-29 10:48,2016-04-29,10:48,0.642,LL
2016-04-29 17:12,2016-04-29,17:12,8.276,H 
2016-04-29 23:06,2016-04-29,23:06,1.295,L 
2016-04-30 05:18,2016-04-30,05:18,9.205,HH
2016-04-30 11:48,2016-04-30,11:48,0.484,LL
2016-04-30 18:06,2016-04-30,18:06,8.516,H 
2016-05-01 00:06,2016-05-01,00:06,0.980,L 
2016-05-01 06:24,2016-05-01,06:24,9.234,HH
2016-05-01 12:42,2016-05-01,12:42,0.337,LL
2016-05-01 18:54,2016-05-01,18:54,8.775,H 
2016-05-02 01:06,2016-05-02,01:06,0.779,L 
2016-05-02 07:18,2016-05-02,07:18,9.503,H 
2016-05-02 13:36,2016-05-02,13:36,0.271,LL
2016-05-02 19:48,2016-05-02,19:48,9.726,HH
2016-05-03 02:18,2016-05-03,02:18,0.514,L 
2016-05-03 08:12,2016-05-03,08:12,9.890,H 
2016-05-03 14:36,2016-05-03,14:36,-0.152,LL
2016-05-03 20:54,2016-05-03,20:54,10.337,HH
2016-05-04 03:06,2016-05-04,03:06,-0.362,LL
2016-05-04 09:24,2016-05-04,09:24,10.570,H 
2016-05-04 15:36,2016-05-04,15:36,-0.359,L 
2016-05-04 21:42,2016-05-04,21:42,11.242,HH
2016-05-05 04:06,2016-05-05,04:06,-0.690,LL
2016-05-05 10:24,2016-05-05,10:24,11.029,H 
2016-05-05 16:12,2016-05-05,16:12,-0.389,L 
2016-05-05 22:30,2016-05-05,22:30,12.111,HH
2016-05-06 05:00,2016-05-06,05:00,-1.153,LL
2016-05-06 11:12,2016-05-06,11:12,10.950,H 
2016-05-06 17:12,2016-05-06,17:12,-1.110,L 
2016-05-06 23:30,2016-05-06,23:30,11.859,HH
2016-05-07 05:48,2016-05-07,05:48,-1.839,LL
2016-05-07 12:06,2016-05-07,12:06,11.262,H 
2016-05-07 18:06,2016-05-07,18:06,-0.766,L 
2016-05-08 00:24,2016-05-08,00:24,12.377,HH
2016-05-08 06:42,2016-05-08,06:42,-1.642,LL
2016-05-08 13:00,2016-05-08,13:00,11.327,H 
2016-05-08 19:00,2016-05-08,19:00,-0.625,L 
2016-05-09 01:06,2016-05-09,01:06,11.803,HH
2016-05-09 07:36,2016-05-09,07:36,-1.970,LL
2016-05-09 13:54,2016-05-09,13:54,10.271,H 
2016-05-09 19:48,2016-05-09,19:48,-0.841,L 
2016-05-10 02:00,2016-05-10,02:00,11.285,HH
2016-05-10 08:36,2016-05-10,08:36,-1.796,LL
2016-05-10 14:48,2016-05-10,14:48,9.746,H 
2016-05-10 20:48,2016-05-10,20:48,-0.146,L 
2016-05-11 03:00,2016-05-11,03:00,10.717,HH
2016-05-11 09:30,2016-05-11,09:30,-1.182,LL
2016-05-11 15:48,2016-05-11,15:48,9.631,H 
2016-05-11 21:48,2016-05-11,21:48,0.287,L 
2016-05-12 04:06,2016-05-12,04:06,10.264,HH
2016-05-12 10:18,2016-05-12,10:18,-0.648,LL
2016-05-12 16:36,2016-05-12,16:36,9.260,H 
2016-05-12 22:48,2016-05-12,22:48,0.809,L 
2016-05-13 05:06,2016-05-13,05:06,9.969,HH
2016-05-13 11:24,2016-05-13,11:24,0.317,LL
2016-05-13 17:42,2016-05-13,17:42,9.428,H 
2016-05-13 23:48,2016-05-13,23:48,1.377,L 
2016-05-14 06:00,2016-05-14,06:00,9.716,HH
2016-05-14 12:18,2016-05-14,12:18,0.773,LL
2016-05-14 18:36,2016-05-14,18:36,9.467,H 
2016-05-15 00:54,2016-05-15,00:54,1.708,L 
2016-05-15 07:00,2016-05-15,07:00,9.644,HH
2016-05-15 13:12,2016-05-15,13:12,1.088,L 
2016-05-15 19:36,2016-05-15,19:36,9.405,HH
2016-05-16 01:54,2016-05-16,01:54,1.081,LL
2016-05-16 08:06,2016-05-16,08:06,8.601,H 
2016-05-16 14:18,2016-05-16,14:18,0.346,LL
2016-05-16 20:36,2016-05-16,20:36,8.539,HH
2016-05-17 02:42,2016-05-17,02:42,0.691,L 
2016-05-17 09:06,2016-05-17,09:06,8.247,H 
2016-05-17 15:06,2016-05-17,15:06,0.556,L 
2016-05-17 21:18,2016-05-17,21:18,9.129,HH
2016-05-18 03:42,2016-05-18,03:42,0.363,LL
2016-05-18 09:54,2016-05-18,09:54,8.463,H 
2016-05-18 16:00,2016-05-18,16:00,0.589,L 
2016-05-18 22:06,2016-05-18,22:06,9.178,HH
2016-05-19 04:18,2016-05-19,04:18,0.304,LL
2016-05-19 10:36,2016-05-19,10:36,8.581,H 
2016-05-19 16:36,2016-05-19,16:36,0.556,L 
2016-05-19 22:48,2016-05-19,22:48,9.359,HH
2016-05-20 05:06,2016-05-20,05:06,0.081,LL
2016-05-20 11:18,2016-05-20,11:18,8.506,H 
2016-05-20 17:12,2016-05-20,17:12,0.491,L 
2016-05-20 23:24,2016-05-20,23:24,9.477,HH
2016-05-21 05:42,2016-05-21,05:42,-0.251,LL
2016-05-21 12:00,2016-05-21,12:00,8.719,H 
2016-05-21 17:48,2016-05-21,17:48,0.704,L 
2016-05-21 23:54,2016-05-21,23:54,9.805,HH
2016-05-22 06:18,2016-05-22,06:18,0.091,LL
2016-05-22 12:42,2016-05-22,12:42,9.205,H 
2016-05-22 18:36,2016-05-22,18:36,1.304,L 
2016-05-23 00:36,2016-05-23,00:36,10.182,HH
2016-05-23 07:06,2016-05-23,07:06,-0.018,LL
2016-05-23 13:18,2016-05-23,13:18,8.936,H 
2016-05-23 19:06,2016-05-23,19:06,0.989,L 
2016-05-24 01:24,2016-05-24,01:24,9.982,HH
2016-05-24 07:30,2016-05-24,07:30,0.189,LL
2016-05-24 13:36,2016-05-24,13:36,9.123,H 
2016-05-24 19:36,2016-05-24,19:36,1.157,L 
2016-05-25 01:54,2016-05-25,01:54,10.146,HH
2016-05-25 08:12,2016-05-25,08:12,0.064,LL
2016-05-25 14:24,2016-05-25,14:24,9.106,H 
2016-05-25 20:30,2016-05-25,20:30,1.150,L 
2016-05-26 02:36,2016-05-26,02:36,9.877,HH
2016-05-26 08:54,2016-05-26,08:54,-0.343,LL
2016-05-26 15:06,2016-05-26,15:06,8.821,H 
2016-05-26 21:00,2016-05-26,21:00,0.901,L 
2016-05-27 03:24,2016-05-27,03:24,9.628,HH
2016-05-27 09:36,2016-05-27,09:36,0.038,LL
2016-05-27 15:54,2016-05-27,15:54,9.050,H 
2016-05-27 22:00,2016-05-27,22:00,1.196,L 
2016-05-28 04:06,2016-05-28,04:06,9.707,HH
2016-05-28 10:30,2016-05-28,10:30,-0.261,LL
2016-05-28 16:48,2016-05-28,16:48,8.972,H 
2016-05-28 22:48,2016-05-28,22:48,1.022,L 
2016-05-29 05:00,2016-05-29,05:00,9.661,HH
2016-05-29 11:24,2016-05-29,11:24,0.133,LL
2016-05-29 17:48,2016-05-29,17:48,9.339,H 
2016-05-29 23:42,2016-05-29,23:42,0.858,L 
2016-05-30 06:06,2016-05-30,06:06,9.464,H 
2016-05-30 12:18,2016-05-30,12:18,0.127,LL
2016-05-30 18:36,2016-05-30,18:36,9.549,HH
2016-05-31 00:54,2016-05-31,00:54,0.527,L 
2016-05-31 07:00,2016-05-31,07:00,9.405,H 
2016-05-31 13:12,2016-05-31,13:12,-0.257,LL
2016-05-31 19:36,2016-05-31,19:36,10.071,HH
2016-06-01 01:48,2016-06-01,01:48,-0.037,L 
2016-06-01 08:06,2016-06-01,08:06,9.490,H 
2016-06-01 14:06,2016-06-01,14:06,-0.392,LL
2016-06-01 20:30,2016-06-01,20:30,10.540,HH
2016-06-02 02:42,2016-06-02,02:42,-0.526,LL
2016-06-02 09:06,2016-06-02,09:06,9.887,H 
2016-06-02 15:06,2016-06-02,15:06,-0.487,L 
2016-06-02 21:24,2016-06-02,21:24,11.127,HH
2016-06-03 03:42,2016-06-03,03:42,-1.153,LL
2016-06-03 10:00,2016-06-03,10:00,10.169,H 
2016-06-03 16:00,2016-06-03,16:00,-0.562,L 
2016-06-03 22:24,2016-06-03,22:24,11.662,HH
2016-06-04 04:36,2016-06-04,04:36,-1.301,LL
2016-06-04 11:00,2016-06-04,11:00,10.478,H 
2016-06-04 17:00,2016-06-04,17:00,-0.549,L 
2016-06-04 23:12,2016-06-04,23:12,11.849,HH
2016-06-05 05:36,2016-06-05,05:36,-1.547,LL
2016-06-05 11:54,2016-06-05,11:54,10.668,H 
2016-06-05 17:48,2016-06-05,17:48,-0.415,L 
2016-06-06 00:30,2016-06-06,00:30,12.459,HH
2016-06-06 06:30,2016-06-06,06:30,-1.255,LL
2016-06-06 12:48,2016-06-06,12:48,10.898,H 
2016-06-06 18:48,2016-06-06,18:48,-0.077,L 
2016-06-07 00:54,2016-06-07,00:54,12.105,HH
2016-06-07 07:18,2016-06-07,07:18,-1.294,LL
2016-06-07 13:42,2016-06-07,13:42,10.825,H 
2016-06-07 19:42,2016-06-07,19:42,0.422,L 
2016-06-08 01:54,2016-06-08,01:54,12.029,HH
2016-06-08 08:18,2016-06-08,08:18,-0.730,LL
2016-06-08 14:36,2016-06-08,14:36,10.497,H 
2016-06-08 20:36,2016-06-08,20:36,0.599,L 
2016-06-09 02:42,2016-06-09,02:42,11.196,HH
2016-06-09 09:12,2016-06-09,09:12,-0.740,LL
2016-06-09 15:24,2016-06-09,15:24,9.894,H 
2016-06-09 21:24,2016-06-09,21:24,0.386,L 
2016-06-10 03:36,2016-06-10,03:36,10.379,HH
2016-06-10 09:54,2016-06-10,09:54,-0.277,LL
2016-06-10 16:18,2016-06-10,16:18,9.575,H 
2016-06-10 22:24,2016-06-10,22:24,0.914,L 
2016-06-11 04:36,2016-06-11,04:36,9.762,HH
2016-06-11 10:42,2016-06-11,10:42,0.186,LL
2016-06-11 17:12,2016-06-11,17:12,9.497,H 
2016-06-11 23:18,2016-06-11,23:18,1.344,L 
2016-06-12 05:36,2016-06-12,05:36,9.690,HH
2016-06-12 11:42,2016-06-12,11:42,1.058,LL
2016-06-12 18:06,2016-06-12,18:06,9.641,HH
2016-06-13 00:12,2016-06-13,00:12,1.587,L 
2016-06-13 06:30,2016-06-13,06:30,9.441,H 
2016-06-13 12:42,2016-06-13,12:42,1.058,LL
2016-06-13 19:00,2016-06-13,19:00,9.507,HH
2016-06-14 01:12,2016-06-14,01:12,1.560,L 
2016-06-14 07:24,2016-06-14,07:24,8.837,H 
2016-06-14 13:36,2016-06-14,13:36,1.278,LL
2016-06-14 19:54,2016-06-14,19:54,9.310,HH
2016-06-15 02:06,2016-06-15,02:06,1.321,L 
2016-06-15 08:18,2016-06-15,08:18,8.640,H 
2016-06-15 14:24,2016-06-15,14:24,1.439,L 
2016-06-15 20:42,2016-06-15,20:42,9.467,HH
2016-06-16 03:00,2016-06-16,03:00,1.186,LL
2016-06-16 09:18,2016-06-16,09:18,8.716,H 
2016-06-16 15:00,2016-06-16,15:00,1.518,L 
2016-06-16 21:30,2016-06-16,21:30,9.730,HH
2016-06-17 03:54,2016-06-17,03:54,0.953,LL
2016-06-17 10:06,2016-06-17,10:06,8.663,H 
2016-06-17 16:00,2016-06-17,16:00,1.308,L 
2016-06-17 22:12,2016-06-17,22:12,9.674,HH
2016-06-18 04:24,2016-06-18,04:24,0.481,LL
2016-06-18 10:42,2016-06-18,10:42,8.581,H 
2016-06-18 16:36,2016-06-18,16:36,0.855,L 
2016-06-18 22:54,2016-06-18,22:54,9.671,HH
2016-06-19 05:12,2016-06-19,05:12,-0.113,LL
2016-06-19 11:18,2016-06-19,11:18,8.404,H 
2016-06-19 17:12,2016-06-19,17:12,0.757,L 
2016-06-19 23:30,2016-06-19,23:30,9.684,HH
2016-06-20 06:00,2016-06-20,06:00,-0.303,LL
2016-06-20 12:12,2016-06-20,12:12,8.653,H 
2016-06-20 18:00,2016-06-20,18:00,0.960,L 
2016-06-21 00:12,2016-06-21,00:12,10.323,HH
2016-06-21 06:30,2016-06-21,06:30,0.051,LL
2016-06-21 12:48,2016-06-21,12:48,9.136,H 
2016-06-21 18:42,2016-06-21,18:42,0.783,L 
2016-06-22 00:54,2016-06-22,00:54,10.386,HH
2016-06-22 07:12,2016-06-22,07:12,-0.270,LL
2016-06-22 13:18,2016-06-22,13:18,9.297,H 
2016-06-22 19:12,2016-06-22,19:12,0.770,L 
2016-06-23 01:36,2016-06-23,01:36,10.291,HH
2016-06-23 07:54,2016-06-23,07:54,-0.405,LL
2016-06-23 14:12,2016-06-23,14:12,9.438,H 
2016-06-23 20:00,2016-06-23,20:00,0.789,L 
2016-06-24 02:12,2016-06-24,02:12,10.310,HH
2016-06-24 08:30,2016-06-24,08:30,-0.444,LL
2016-06-24 14:48,2016-06-24,14:48,9.287,H 
2016-06-24 20:48,2016-06-24,20:48,0.570,L 
2016-06-25 03:00,2016-06-25,03:00,10.031,HH
2016-06-25 09:18,2016-06-25,09:18,-0.618,LL
2016-06-25 15:36,2016-06-25,15:36,9.237,H 
2016-06-25 21:36,2016-06-25,21:36,0.543,L 
2016-06-26 03:48,2016-06-26,03:48,9.815,HH
2016-06-26 10:00,2016-06-26,10:00,-0.507,LL
2016-06-26 16:24,2016-06-26,16:24,9.388,H 
2016-06-26 22:24,2016-06-26,22:24,0.625,L 
2016-06-27 04:48,2016-06-27,04:48,9.831,HH
2016-06-27 10:54,2016-06-27,10:54,-0.297,LL
2016-06-27 17:18,2016-06-27,17:18,9.526,H 
2016-06-27 23:24,2016-06-27,23:24,0.297,L 
2016-06-28 05:36,2016-06-28,05:36,9.500,H 
2016-06-28 11:48,2016-06-28,11:48,-0.060,LL
2016-06-28 18:12,2016-06-28,18:12,9.943,HH
2016-06-29 00:24,2016-06-29,00:24,0.268,L 
2016-06-29 06:42,2016-06-29,06:42,9.559,H 
2016-06-29 12:48,2016-06-29,12:48,0.061,LL
2016-06-29 19:06,2016-06-29,19:06,10.382,HH
2016-06-30 01:24,2016-06-30,01:24,-0.103,L 
2016-06-30 07:42,2016-06-30,07:42,9.477,H 
2016-06-30 13:48,2016-06-30,13:48,-0.179,LL
2016-06-30 20:12,2016-06-30,20:12,10.629,HH
2016-07-01 02:30,2016-07-01,02:30,-0.661,LL
2016-07-01 08:42,2016-07-01,08:42,9.474,H 
2016-07-01 14:48,2016-07-01,14:48,-0.192,L 
2016-07-01 21:06,2016-07-01,21:06,11.071,HH
2016-07-02 03:24,2016-07-02,03:24,-0.674,LL
2016-07-02 09:42,2016-07-02,09:42,9.782,H 
2016-07-02 15:48,2016-07-02,15:48,-0.218,L 
2016-07-02 22:06,2016-07-02,22:06,11.268,HH
2016-07-03 04:30,2016-07-03,04:30,-1.248,LL
2016-07-03 10:42,2016-07-03,10:42,9.634,H 
2016-07-03 16:42,2016-07-03,16:42,-0.576,L 
2016-07-03 23:00,2016-07-03,23:00,11.140,HH
2016-07-04 05:24,2016-07-04,05:24,-1.537,LL
2016-07-04 11:36,2016-07-04,11:36,9.772,H 
2016-07-04 17:36,2016-07-04,17:36,-0.428,L 
2016-07-04 23:54,2016-07-04,23:54,11.314,HH
2016-07-05 06:12,2016-07-05,06:12,-1.360,LL
2016-07-05 12:30,2016-07-05,12:30,10.058,H 
2016-07-05 18:24,2016-07-05,18:24,-0.110,L 
2016-07-06 00:42,2016-07-06,00:42,11.373,HH
2016-07-06 07:06,2016-07-06,07:06,-1.107,LL
2016-07-06 13:24,2016-07-06,13:24,10.071,H 
2016-07-06 19:18,2016-07-06,19:18,0.130,L 
2016-07-07 01:30,2016-07-07,01:30,11.176,HH
2016-07-07 07:54,2016-07-07,07:54,-0.589,LL
2016-07-07 14:12,2016-07-07,14:12,10.097,H 
2016-07-07 20:12,2016-07-07,20:12,0.465,L 
2016-07-08 02:24,2016-07-08,02:24,10.701,HH
2016-07-08 08:42,2016-07-08,08:42,-0.228,LL
2016-07-08 15:00,2016-07-08,15:00,10.005,H 
2016-07-08 21:00,2016-07-08,21:00,0.835,L 
2016-07-09 03:12,2016-07-09,03:12,10.510,HH
2016-07-09 09:24,2016-07-09,09:24,0.487,LL
2016-07-09 15:42,2016-07-09,15:42,9.926,H 
2016-07-09 21:48,2016-07-09,21:48,1.222,L 
2016-07-10 04:00,2016-07-10,04:00,9.966,HH
2016-07-10 10:12,2016-07-10,10:12,0.743,LL
2016-07-10 16:36,2016-07-10,16:36,9.631,H 
2016-07-10 22:42,2016-07-10,22:42,1.308,L 
2016-07-11 04:48,2016-07-11,04:48,9.336,HH
2016-07-11 11:18,2016-07-11,11:18,0.684,LL
2016-07-11 17:30,2016-07-11,17:30,9.241,H 
2016-07-11 23:30,2016-07-11,23:30,1.311,L 
2016-07-12 05:48,2016-07-12,05:48,8.673,H 
2016-07-12 11:48,2016-07-12,11:48,0.842,LL
2016-07-12 18:24,2016-07-12,18:24,9.064,HH
2016-07-13 00:24,2016-07-13,00:24,1.275,L 
2016-07-13 06:36,2016-07-13,06:36,8.309,H 
2016-07-13 12:54,2016-07-13,12:54,1.347,LL
2016-07-13 19:12,2016-07-13,19:12,9.215,HH
2016-07-14 01:24,2016-07-14,01:24,1.357,L 
2016-07-14 07:36,2016-07-14,07:36,8.168,H 
2016-07-14 13:30,2016-07-14,13:30,1.416,L 
2016-07-14 20:00,2016-07-14,20:00,9.254,HH
2016-07-15 02:18,2016-07-15,02:18,1.049,LL
2016-07-15 08:36,2016-07-15,08:36,8.119,H 
2016-07-15 14:24,2016-07-15,14:24,1.337,L 
2016-07-15 20:42,2016-07-15,20:42,9.379,HH
2016-07-16 03:12,2016-07-16,03:12,0.776,LL
2016-07-16 09:18,2016-07-16,09:18,8.289,H 
2016-07-16 15:24,2016-07-16,15:24,1.249,L 
2016-07-16 21:30,2016-07-16,21:30,9.582,HH
2016-07-17 03:54,2016-07-17,03:54,0.442,LL
2016-07-17 09:54,2016-07-17,09:54,8.404,H 
2016-07-17 16:06,2016-07-17,16:06,1.055,L 
2016-07-17 22:18,2016-07-17,22:18,9.808,HH
2016-07-18 04:36,2016-07-18,04:36,0.179,LL
2016-07-18 10:54,2016-07-18,10:54,8.821,H 
2016-07-18 16:48,2016-07-18,16:48,0.989,L 
2016-07-18 23:06,2016-07-18,23:06,10.176,HH
2016-07-19 05:24,2016-07-19,05:24,-0.110,LL
2016-07-19 11:36,2016-07-19,11:36,8.837,H 
2016-07-19 17:24,2016-07-19,17:24,0.553,L 
2016-07-19 23:48,2016-07-19,23:48,10.314,HH
2016-07-20 06:06,2016-07-20,06:06,-0.464,LL
2016-07-20 12:18,2016-07-20,12:18,9.044,H 
2016-07-20 18:12,2016-07-20,18:12,0.117,L 
2016-07-21 00:18,2016-07-21,00:18,10.379,HH
2016-07-21 06:42,2016-07-21,06:42,-0.723,LL
